id;descricao;descricao detalhada;unidade de medida;;;;;;
1;359568 - 1,10-FENANTROLINA (ORTO-FENANTROLINA);1,10-FENANTROLINA ORTO (ORTO-FENANTROLINA),ASPECTO FÍSICO PÓ ESBRANQUIÇADO, CRISTALINO ODOR FRACO, PESO MOLECULAR 198,22,FÓRMULAQUÍMICA12H8N2.H20 (MONOHIDRATADA) GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A.;G;;;;;;;;;;;;;
269;412418 - POLIETILENOGLICOL (MACROGOL);POLIETILENOGLICOL (MACROGOL), ASPECTO FÍSICO LÍQUIDO LÍMPIDO, HIGROSCÓPICO, PESO MOLECULAR PEG 400, FÓRMULA QUÍMICA H(OCH2CH2)NOH, NÚMERO DE REFERÊNCIA QUÍMICA CAS 25322-68-3.;L; CEROSO; PESO MOLECULAR EM TORNO DE 1.500 G/MOL (PEG 1.500); FÓRMULA QUÍMICA H(OCH2CH2)NOH; NÚMERO DE REFERÊNCIA QUÍMICA CAS 25322-68-3.;KG;;;;;;;;
270;409859 - POLÍMERO;POLISSORBATO 20 (TWEEN 20) – POLIMETRO, COPOLÍMERO DE ÓXIDO DE ETILENO (POLIOXIETILENO), COMPOSIÇÃO POLOSSORBATO 20 (MONOLAURATO DE SORBITANO POE), FORMA FÍSICA LÍQUIDO OLEOSO, AMARELADO A CASTANHO, FÓRMULA QUÍMICA C58H114O26, MASSA MOLAR 1125, TEOR DE PUREZA 40 A 60DE ÁCIDO.;ML; HIGROSCÓPICO; PESO MOLECULAR PEG 400; FÓRMULA QUÍMICA H(OCH2CH2)NOH; NÚMERO DE REFERÊNCIA QUÍMICA CAS 25322-68-3.;L;;;;;;;;
271;414587 - POLÍMERO;POLISSORBATO 80 (TWEEN 80) (MONO-OLEATO DE SORBITANO POE), FORMA FÍSICA LÍQUIDO OLEOSO, AMARELADO A ÂMBAR, FÓRMULA QUÍMICA C64H124O26, MASSA MOLAR 1.310, TEOR DE PUREZA MÍNIMO DE 58% DE ÁCIDO OLEICO, CARACTERISTICA ADICIONAL TESTADO EM CULTURA DE CÉLULAS, NÚMERO DE REFERÊNCIA QUÍMICA* CAS 9005-65-6.;L; COMPOSIÇÃO POLOSSORBATO 20 (MONOLAURATO DE SORBITANO POE); FORMA FÍSICA LÍQUIDO OLEOSO; AMARELADO A CASTANHO; FÓRMULA QUÍMICA C58H114O26; MASSA MOLAR 1125; TEOR DE PUREZA 40 A 60DE ÁCIDO.;ML;;;;;;
272;353863 - POVIDONA (POLIVINILPIRROLIDONA);POVIDONA (POLIVINILPIRROLIDONA), ASPECTO FÍSICO PÓ FINO, CRISTALINO, ESBRANQUIÇADO, INODORO, FÓRMULA QUÍMICA PVP RETICULADA (PVPP), TEOR DE PUREZA MÍNIMA DE 94%, PESO MOLECULAR ALTO PESO MOLECULAR, NÚMERO DE REFERÊNCIA QUÍMICA  CAS 25249-54-1.;KG; AMARELADO A ÂMBAR; FÓRMULA QUÍMICA C64H124O26; MASSA MOLAR 1.310; TEOR DE PUREZA MÍNIMO DE 58% DE ÁCIDO OLEICO; CARACTERISTICA ADICIONAL TESTADO EM CULTURA DE CÉLULAS; NÚMERO DE REFERÊNCIA QUÍMICA* CAS 9005-65-6.;L;;;;;;
273;408491 - PROPILENOGLICOL;PROPILENOGLICOL, ASPECTO FÍSICO LÍQUIDO XAROPOSO, LÍMPIDO, INCOLOR, HIGROSCÓPICO, FÓRMULA QUÍMICA C6H14O3 (DIPROPILENOGLICOL), PESO MOLECULAR 134,18, GRAU DE PUREZA MÍNIMA DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 25265-71-8.;L; CRISTALINO; ESBRANQUIÇADO; INODORO; FÓRMULA QUÍMICA PVP RETICULADA (PVPP); TEOR DE PUREZA MÍNIMA DE 94%; PESO MOLECULAR ALTO PESO MOLECULAR; NÚMERO DE REFERÊNCIA QUÍMICA  CAS 25249-54-1.;KG;;;;;
274;389203 - PROPIONATO DE CÁLCIO;PROPIONATO DE CÁLCIO, ASPECTO FÍSICO PÓ BRANCO CRISTALINO, FÓRMULA QUÍMICA C6H10CAO4, PESO MOLECULAR 186,14, GRAU DE PUREZA MÍNIMA DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 4075-81-4.;KG; LÍMPIDO; INCOLOR; HIGROSCÓPICO; FÓRMULA QUÍMICA C6H14O3 (DIPROPILENOGLICOL); PESO MOLECULAR 134;18; GRAU DE PUREZA MÍNIMA DE 99%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 25265-71-8.;L;;;;
275;415798 - PROTEÍNA;PROTEÍNA, TIPO ALBUMINA, APRESENTAÇÃO LIOFILIZADA, CARACTERÍSTICAS ADICIONAIS DE SORO BOVINO (BSA), GRAU PUREZA MÍNIMO DE 98%, CARACTERÍSTICA ADICIONAL GRAU V. ;FRASCO DE 50G; FÓRMULA QUÍMICA C6H10CAO4; PESO MOLECULAR 186;14; GRAU DE PUREZA MÍNIMA DE 99%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 4075-81-4.;KG;;;;;;;
276;369745 - REAGENTE ANALÍTICO;REAGENTE ANALÍTICO, COMPONENTES GUAIACOL, CONCENTRAÇÃO SOLUÇÃO A 1%. ;FRASCO DE 250ML; APRESENTAÇÃO LIOFILIZADA; CARACTERÍSTICAS ADICIONAIS DE SORO BOVINO (BSA); GRAU PUREZA MÍNIMO DE 98%; CARACTERÍSTICA ADICIONAL GRAU V. ;FRASCO DE 50G;;;;;;;;
277;369441 - REAGENTE ANALÍTICO;REAGENTE ANALÍTICO, FITOHEMAGLUTININA PHA-M, CONCENTRAÇÃO SOLUÇÃO 1 A 2%.;FRASCO DE 10ML; CONCENTRAÇÃO SOLUÇÃO A 1%. ;FRASCO DE 250ML;;;;;;;;;;;
278;422356 - REAGENTE ANALÍTICO,;REAGENTE ANALÍTICO, TIPO DTT, ASPECTO FÍSICO SOLUÇÃO, CONCENTRAÇÃO 0,1 M. ;FRASCO DE 100ML; CONCENTRAÇÃO SOLUÇÃO 1 A 2%.;FRASCO DE 10ML;;;;;;;;;;;
279;416084 - REAGENTE ANALÍTICO.;REAGENTE ANALÍTICO., TIPO AZUL DE NITROTETRAZÓLIO (NBT), ASPECTO FÍSICO SOLUÇÃO, CONCENTRAÇÃO 100 MG/ML.  ;FRASCO DE 3ML; TIPO DTT; ASPECTO FÍSICO SOLUÇÃO; CONCENTRAÇÃO 0;1 M. ;FRASCO DE 100ML;;;;;;;;
280;415055 - REAGENTE ANALÍTICO.;REAGENTE ANALÍTICO., TIPO PARA LIMPEZA DE ELETRODOS, COMPONENTES SOLUÇÃO ÁCIDA DE TIOURÉIA. ;FRASCO DE 500ML; ASPECTO FÍSICO SOLUÇÃO; CONCENTRAÇÃO 100 MG/ML.  ;FRASCO DE 3ML;;;;;;;;;;
281;350092 - REAGENTE PARA DIAGNÓSTICO CLÍNICO;REAGENTE PARA DIAGNÓSTICO CLÍNICO, TIPO REATIVO DE BENEDICT.;L; COMPONENTES SOLUÇÃO ÁCIDA DE TIOURÉIA. ;FRASCO DE 500ML;;;;;;;;;;;
282;305750 - REGULADOR CRESCIMENTO PLANTA;REGULADOR CRESCIMENTO PLANTA, TIPO FERTILIZANTE, GRUPO QUÍMICO GIBERELINA, COMPOSIÇÃO ÁCIDO GIBERÉLICO 100 G/KG.;G;L;;;;;;;;;;;;
283;353586 - RESORCINA;RESORCINA OU RESORCINOL (BENZENO-1,3-DIOL), ASPECTO FÍSICO PÓ BRANCO, CRISTALINO, ODOR CARACTERÍSTICO, FÓRMULA QUÍMICA C6H6O2, PESO MOLECULAR 110,11, TEOR DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 108-46-3.;G; GRUPO QUÍMICO GIBERELINA; COMPOSIÇÃO ÁCIDO GIBERÉLICO 100 G/KG.;G;;;;;;;;;;
284;381493 - SACAROSE;SACAROSE, COMPOSIÇÃO QUÍMICA C12H22O11, PESO MOLECULAR 342,29, ASPECTO FÍSICO PÓ BRANCO CRISTALINO, INODORO, GRAU DE PUREZA MÍNIMA DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 57-50-1.;KG; ASPECTO FÍSICO PÓ BRANCO; CRISTALINO; ODOR CARACTERÍSTICO; FÓRMULA QUÍMICA C6H6O2; PESO MOLECULAR 110;11; TEOR DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 108-46-3.;G;;;
285;374752 - SAFRANINA;SAFRANINA, COMPOSIÇÃO QUÍMICA C20H19CLN4, ASPECTO FÍSICO PÓ VERMELHO PARDO, INODORO, PESO MOLECULAR 350,85, GRAU DE PUREZA MÍNIMA DE 95%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 477-73-6.;G; PESO MOLECULAR 342;29; ASPECTO FÍSICO PÓ BRANCO CRISTALINO; INODORO; GRAU DE PUREZA MÍNIMA DE 98%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 57-50-1.;KG;;;;;;
286;376506 - SAPONINA;SAPONINA, COMPOSIÇÃO QUÍMICA C27H42O3, ASPECTO FÍSICO PÓ FINO, BRANCO À AMARELO CASTANHO, PESO MOLECULAR 414,62, GRAU DE PUREZA MÍNIMA DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 8047-15-2.;G; ASPECTO FÍSICO PÓ VERMELHO PARDO; INODORO; PESO MOLECULAR 350;85; GRAU DE PUREZA MÍNIMA DE 95%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 477-73-6.;G;;;;;;
287;304302 - SÍLICA GEL;SÍLICA GEL, COMPOSIÇÃO SIO2 COM INDICADOR DE UMIDADE, COR AZUL, ASPECTO FÍSICO GRANULADO, APLICAÇÃO DESUMIDIFICAR E DESIDRATAR GASES, TAMANHO GRÃO 1 A 3.;. FRASCO DE 500G; ASPECTO FÍSICO PÓ FINO; BRANCO À AMARELO CASTANHO; PESO MOLECULAR 414;62; GRAU DE PUREZA MÍNIMA DE 99%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 8047-15-2.;G;;;;;;
288;234416 - SOLUÇÃO TAMPÃO;SOLUÇÃO TAMPÃO - LEITURA PH 4 - FRASCO 500 ML ESPECIFICAÇÃO: SOLUÇÃO TAMPÃO LEITURA PH 4,0, APLICAÇÃO CALIBRAGEM DE PEAGÂMETRO.;FRASCO DE 500ML; COR AZUL; ASPECTO FÍSICO GRANULADO; APLICAÇÃO DESUMIDIFICAR E DESIDRATAR GASES; TAMANHO GRÃO 1 A 3.;. FRASCO DE 500G;;;;;;;;
289;234417 - SOLUÇÃO TAMPÃO;SOLUÇÃO TAMPÃO - LEITURA PH 7,0 - FRASCO 500 ML ESPECIFICAÇÃO: SOLUÇÃO TAMPÃO LEITURA PH 7,0, APLICAÇÃO CALIBRAGEM DE PEAGÂMETRO.;FRASCO DE 500 ML; APLICAÇÃO CALIBRAGEM DE PEAGÂMETRO.;FRASCO DE 500ML;;;;;;;;;;;
290;234418 - SOLUÇÃO TAMPÃO;SOLUÇÃO TAMPÃO - LEITURA PH 9,0 -  APLICAÇÃO CALIAGEM DE PEAGÂMETRO.;FRASCO COM 500 ML;0; APLICAÇÃO CALIBRAGEM DE PEAGÂMETRO.;FRASCO DE 500 ML;;;;;;;;;;
291;289050 - SOLUÇÃO TAMPÃO;SOLUÇÃO TAMPÃO, LEITURA PH 10, APLICAÇÃO CALIBRAGEM DE PEAGÂMETRO. ;FRASCO DE 500ML;FRASCO COM 500 ML;;;;;;;;;;;;
292;413402 - SORBITOL;SORBITOL (D.- GLUCITOL), ASPECTO FÍSICO PÓ BRANCO, CRISTALINO, FÓRMULA QUÍMICA C6H14O6, PESO MOLECULAR 182,17, TEOR DE PUREZA MÍNIMA DE 99,8%, CARACTERÍSTICA ADICIONAL PADRÃO DE REFERÊNCIA ANALÍTICO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 50-70-4.;G; APLICAÇÃO CALIBRAGEM DE PEAGÂMETRO. ;FRASCO DE 500ML;;;;;;;;;;;
293;353054 - NITRATO DE BISMUTO;SUBNITRATO DE BISMUTO OU NITRATO DE BISMUTO BÁSICO, ASPECTO FÍSICO PÓ DENSO MICROCRISTALINO, FÓRMULA QUÍMICA BI5H9N4O22, PESO MOLECULAR 1461,99, TEOR DE PUREZA TEOR MÍN. DE BISMUTO 71%, PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 10361-46-3.;G; CRISTALINO; FÓRMULA QUÍMICA C6H14O6; PESO MOLECULAR 182;17; TEOR DE PUREZA MÍNIMA DE 99;8%; CARACTERÍSTICA ADICIONAL PADRÃO DE REFERÊNCIA ANALÍTICO; NÚMERO DE REFERÊNCIA QUÍMICA CAS 50-70-4.;G;;;;
294;345770 - SULFATO DE COBRE II;SULFATO CÚPRICO (SULFATO DE COBRE II), COMPOSIÇÃO QUÍMICA CUSO4.5H2O, ASPECTO FÍSICO FINO CRISTAL AZUL, PESO DA MOLÉCULA 249,68, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7758-99-8.;KG; FÓRMULA QUÍMICA BI5H9N4O22; PESO MOLECULAR 1461;99; TEOR DE PUREZA TEOR MÍN. DE BISMUTO 71%; PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10361-46-3.;G;;;;;
295;357797 - SULFATO DE ALUMÍNIO E POTÁSSIO DODECAHIDRATADO;SULFATO DE ALUMÍNIO E POTÁSSIO DODECAHIDRATADO, COMPOSIÇÃO QUÍMICA ALK(SO4)2.12H2O (), PESO MOLECULAR 474,39, ASPECTO FÍSICO CRISTAL BRANCO, INODORO, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7784-24-9.;G; ASPECTO FÍSICO FINO CRISTAL AZUL; PESO DA MOLÉCULA 249;68; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7758-99-8.;KG;;;;;;
296;359947 - SULFATO DE AMÔNIO E FERRO DODECAHIDRATADO;SULFATO DE AMÔNIO E FERRO DODECAHIDRATADO, ASPECTO FÍSICO PÓ/CRISTAL INCOLOR À LEVEMENTE ARROXEADO, INODORO, PESO MOLECULAR 482,19, FÓRMULA QUÍMICA NH4FE(SO4)2.12H2O (DODECAHIDRATADO), GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7783-83-7.;KG; PESO MOLECULAR 474;39; ASPECTO FÍSICO CRISTAL BRANCO; INODORO; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7784-24-9.;G;;;;;
297;357056 - SULFATO DE AMÔNIO;SULFATO DE AMÔNIO, COMPOSIÇÃO (NH4)2S04, PESO MOLECULAR 132,14, ASPECTO FÍSICO FINOS CRISTAIS OU GRÂNULOS BRANCOS, ODOR DE AMÔNIA, GRAU DE PUREZA  MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7783-20-2.;G; INODORO; PESO MOLECULAR 482;19; FÓRMULA QUÍMICA NH4FE(SO4)2.12H2O (DODECAHIDRATADO); GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7783-83-7.;KG;;;;;
298;374814 - SULFATO DE CÁLCIO DIHIDRATADO;SULFATO DE CÁLCIO DIHIDRATADO, ASPECTO FÍSICO PÓ GRANULAR BRANCO, INODORO, PESO MOLECULAR 172,17, FÓRMULA QUÍMICA CASO4.2H2O (DIHIDRATADO), GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL PRECIPITADO, REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 10101-41-4.;KG; PESO MOLECULAR 132;14; ASPECTO FÍSICO FINOS CRISTAIS OU GRÂNULOS BRANCOS; ODOR DE AMÔNIA; GRAU DE PUREZA  MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7783-20-2.;G;;;;;
299;357318 - SULFATO FERROSO  HEPTAHIDRATADO;SULFATO DE FERRO II  HEPTAHIDRATADO, ASPECTO FÍSICO PÓ AZUL A VERDE AZULADO, COMPOSIÇÃO QUÍMICA FESO4.7H2O (SULFATO DE FERRO II HEPTAHIDRATADO), PESO MOLECULAR 278,01, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA  CAS 7782-63-0.;KG; INODORO; PESO MOLECULAR 172;17; FÓRMULA QUÍMICA CASO4.2H2O (DIHIDRATADO); GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL PRECIPITADO; REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10101-41-4.;KG;;;;
300;375321 - SULFATO FÉRRICO HIDRATADO;SULFATO DE FERRO III hidratado, ASPECTO FÍSICO PÓ AMARELADO,INODORO, PESO MOLECULAR 399,88.XH2O, FÓRMULA QUÍMICA FE2(SO4)3.XH2O (HIDRATADO), GRAU DE PUREZA TEOR MÍNIMO DE 22% DE FERRO, CARACTERÍSTICA ADICIONAL  REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA  CAS 15244-10-7.;G; COMPOSIÇÃO QUÍMICA FESO4.7H2O (SULFATO DE FERRO II HEPTAHIDRATADO); PESO MOLECULAR 278;1; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA  CAS 7782-63-0.;KG;;;;;;
301;363594 - SULFATO DE MAGNÉSIO HEPTAHIDRATADO;SULFATO DE MAGNÉSIO HEPTAHIDRATADO, ASPECTO FÍSICO CRISTAL INCOLOR, BRILHANTE, INODORO, AMARGO, FÓRMULA QUÍMICA MGSO 4.7H2O, MASSA MOLECULAR 246,48, TEOR DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA  CAS 10034-99-8.;G;INODORO; PESO MOLECULAR 399;88.XH2O; FÓRMULA QUÍMICA FE2(SO4)3.XH2O (HIDRATADO); GRAU DE PUREZA TEOR MÍNIMO DE 22% DE FERRO; CARACTERÍSTICA ADICIONAL  REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA  CAS 15244-10-7.;G;;;;;
302;382506 - SULFATO DE MANGANÊS MONOHIDRATADO;SULFATO DE MANGANÊS MONOHIDRATADO, PESO MOLECULAR 169,02, ASPECTO FÍSICO PÓ FINO, ROSA PÁLIDO, HIGROSCÓPICO, FÓRMULA QUÍMICA MNSO4.H2O (MONOHIDRATADO), GRAU DE PUREZA MÍNIMA DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 10034-96-5.;G; BRILHANTE; INODORO; AMARGO; FÓRMULA QUÍMICA MGSO 4.7H2O; MASSA MOLECULAR 246;48; TEOR DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA  CAS 10034-99-8.;G;;;
303;357865 - SULFATO DE POTÁSSIO;SULFATO DE POTÁSSIO,  174,26 G/MOL,  CRISTAIS BRANCOS, INODOROS,  K2SO4,  PUREZA  MÍNIMA DE 99%, REAGENTE P.A. ACS, CAS 7778−80−5.;G;2; ASPECTO FÍSICO PÓ FINO; ROSA PÁLIDO; HIGROSCÓPICO; FÓRMULA QUÍMICA MNSO4.H2O (MONOHIDRATADO); GRAU DE PUREZA MÍNIMA DE 98%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10034-96-5.;G;;;;;
304;359287 - SULFATO DE PRATA;SULFATO DE PRATA ASPECTO FÍSICO CRISTAL BRANCO, INODORO, PESO MOLECULAR 311,83, COMPOSIÇÃO QUÍMICA AG2SO4, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 10294-26-5.;G;26 G/MOL;  CRISTAIS BRANCOS; INODOROS;  K2SO4;  PUREZA  MÍNIMA DE 99%; REAGENTE P.A. ACS; CAS 7778−80−5.;G;;;;;
305;380910 - SULFATO DE SÓDIO ANIDRO;SULFATO DE SÓDIO ANIDRO ASPECTO FÍSICO FINOS GRÂNULOS BRANCOS CRISTALINOS, INODOROS, PESO MOLECULAR 142,04G/MOL, FÓRMULA QUÍMICA NA2.SO4 ANIDRO, GRAU DE PUREZA MÍNIMA DE 99%, REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7757-82-6.;KG; PESO MOLECULAR 311;83; COMPOSIÇÃO QUÍMICA AG2SO4; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10294-26-5.;G;;;;;;
306;346778 - SULFATO DE ZINCO  HEPTAHIDRATADO ;SULFATO DE ZINCO HEPTAHIDRATADO -ASPECTO FÍSICO PÓ OU CRISTAL, INCOLOR OU BRANCO, FÓRMULA QUÍMICA ZNSO4.7H2O, MASSA MOLECULAR 287,60, GRAU DE PUREZA MÍNIMA 99%, CARACTERÍSTICA ADICIONAL REAGENTE  ACS , NÚMERO DE REFERÊNCIA QUÍMICA CAS 7446-20-0.;G; PESO MOLECULAR 142;04G/MOL; FÓRMULA QUÍMICA NA2.SO4 ANIDRO; GRAU DE PUREZA MÍNIMA DE 99%; REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7757-82-6.;KG;;;;;;
307;360465 - SULFITO DE SÓDIO ANIDRO;SULFITO DE SÓDIO ANIDRO, ASPECTO FÍSICO PÓ CRISTALINO OU GRANULADO BRANCO, FÓRMULA QUÍMICA NA2SO3 (ANIDRO), PESO MOLECULAR 126,04, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7757-83-7.;KG; FÓRMULA QUÍMICA ZNSO4.7H2O; MASSA MOLECULAR 287;60; GRAU DE PUREZA MÍNIMA 99%; CARACTERÍSTICA ADICIONAL REAGENTE  ACS ; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7446-20-0.;G;;;;;;
308;348686 - TARTARATO DE SÓDIO E POTÁSSIO;TARTARATO DE SÓDIO E POTÁSSIO, PESO MOLECULAR 282,22, ASPECTO FÍSICO PÓ BRANCO OU CRISTAL INCOLOR, INODORO, FÓRMULA QUÍMICA NAKC4H4O6.4H2O, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A./ACS ISO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 6381-59-5.;G; FÓRMULA QUÍMICA NA2SO3 (ANIDRO); PESO MOLECULAR 126;4; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7757-83-7.;KG;;;;;;
309;366478 - TETRABORATO DE SÓDIO;TETRABORATO DE SÓDIO, PESO MOLECULAR 381,37, ASPECTO FÍSICO PÓ BRANCO, CRISTALINO, INODORO, FÓRMULA QUÍMICA NA2B4O7.10H2O (DECAHIDRATADO), TEOR DE PUREZA MÍNIMA DE 99,5%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 1303-96-4.;G;22; ASPECTO FÍSICO PÓ BRANCO OU CRISTAL INCOLOR; INODORO; FÓRMULA QUÍMICA NAKC4H4O6.4H2O; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A./ACS ISO; NÚMERO DE REFERÊNCIA QUÍMICA CAS 6381-59-5.;G;;;;;
310;376251 - TIAMINA;TIAMINA  (CLORIDRATO DE TIAMINA) ASPECTO FÍSICO PÓ FINO, BRANCO, CRISTALINO, FÓRMULA QUÍMICA C12H17CLN4SO.HCL (SAL HIDROCLORETO), PESO MOLECULAR 337,27, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 67-03-8.;G;37; ASPECTO FÍSICO PÓ BRANCO; CRISTALINO; INODORO; FÓRMULA QUÍMICA NA2B4O7.10H2O (DECAHIDRATADO); TEOR DE PUREZA MÍNIMA DE 99;5%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1303-96-4.;G;;;;
311;382043 - TIMOL;TIMOL, ASPECTO FÍSICO PÓ CRISTALINO INCOLOR A ESBRANQUIÇADO, FÓRMULA QUÍMICA 2-[(CH3)2CH]C6H3-5-(CH3)OH, PESO MOLECULAR 150,22, GRAU DE PUREZA MÍNIMA DE 99,5%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 89-83-8.;G; CRISTALINO; FÓRMULA QUÍMICA C12H17CLN4SO.HCL (SAL HIDROCLORETO); PESO MOLECULAR 337;27; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 67-03-8.;G;;;;;
312;375132 - TIOCIANATO DE AMÔNIO;TIOCIANATO DE AMÔNIO, ASPECTO FÍSICO CRISTAL INCOLOR, HIGROSCÓPICO, ODOR DE AMÔNIA, FÓRMULA QUÍMICA NH4SCN, PESO MOLECULAR 76,12, GRAU DE PUREZA MÍNIMA DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 1762-95-4.;G; FÓRMULA QUÍMICA 2-[(CH3)2CH]C6H3-5-(CH3)OH; PESO MOLECULAR 150;22; GRAU DE PUREZA MÍNIMA DE 99;5%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 89-83-8.;G;;;;;;
313;381272 - TIOCIANATO DE POTÁSSIO;TIOCIANATO DE POTÁSSIO ASPECTO FÍSICO CRISTAIS INCOLORES, INODOROS, HIGROSCÓPICOS, COMPOSIÇÃO KSCN, PESO MOLECULAR 97,18, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 333-20-0.;G; HIGROSCÓPICO; ODOR DE AMÔNIA; FÓRMULA QUÍMICA NH4SCN; PESO MOLECULAR 76;12; GRAU DE PUREZA MÍNIMA DE 99%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1762-95-4.;G;;;;;
